,Ticker,% Held by Insiders,% Held by Institutions,200-Day Moving Average,5 Year Average Dividend Yield,50-Day Moving Average,52 Week High,52 Week Low,52-Week Change,Avg Vol (10 day),Avg Vol (3 month),Beta (3Y Monthly),Book Value Per Share (mrq),Current Ratio (mrq),Diluted EPS (ttm),Dividend Date,EBITDA,Enterprise Value,Enterprise Value/EBITDA,Enterprise Value/Revenue,Ex-Dividend Date,Fiscal Year Ends,Float,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Forward P/E,Gross Profit (ttm),Last Split Date,Last Split Factor (new per old),Levered Free Cash Flow (ttm),Market Cap (intraday),Most Recent Quarter (mrq),Net Income Avi to Common (ttm),Operating Cash Flow (ttm),Operating Margin (ttm),PEG Ratio (5 yr expected),Payout Ratio,Price/Book (mrq),Price/Sales (ttm),Profit Margin,Quarterly Earnings Growth (yoy),Quarterly Revenue Growth (yoy),Return on Assets (ttm),Return on Equity (ttm),Revenue (ttm),Revenue Per Share (ttm),S&P500 52-Week Change,Shares Outstanding,Shares Short,"Shares Short (Aug 31, 2018)","Shares Short (Nov 15, 2019)",Shares Short (prior month ),"Shares Short (prior month Jul 31, 2018)","Shares Short (prior month Oct 15, 2019)",Short % of Float,"Short % of Float (Aug 31, 2018)","Short % of Float (Nov 15, 2019)",Short % of Shares Outstanding,"Short % of Shares Outstanding (Aug 31, 2018)","Short % of Shares Outstanding (Nov 15, 2019)",Short Ratio,"Short Ratio (Aug 31, 2018)","Short Ratio (Nov 15, 2019)",Total Cash (mrq),Total Cash Per Share (mrq),Total Debt (mrq),Total Debt/Equity (mrq),Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,Trailing P/E,Symbol,Name,Sector
395,CHK,0.011399999999999999,0.638,1.5434,,1.04,3.57,0.55,-0.8073,64450000.0,76370000.0,2.46,1.58,0.6,,1.430352e+18,3140000000.0,13160000000.0,4.19,1.38,1.4288832e+18,1.5462144e+18,1540000000.0,,,-2.53,3080000000.0,1.4041728e+18,1000/1057,-824750000.0,1190000000.0,1.5698016e+18,1150000000.0,1790000000.0,0.1809,0.03,0.0,0.38,0.12,0.1332,,-0.15,0.0736,0.5409,9510000000.0,6.77,0.12560000000000002,1950000000.0,,,225220000.0,,,295550000.0,,,0.2,,,0.1153,,,2.52,14000000.0,0.01,9390000000.0,198.23,,,,CHK,Chesapeake Energy,Energy
396,CVX,0.0005,0.6748000000000001,120.02,4.05,118.4,127.34,100.22,-0.029300000000000003,5920000.0,5600000.0,0.99,82.42,1.12,6.97,1.575936e+18,31130000000.0,247690000000.0,7.96,1.7,1.573776e+18,1.5462144e+18,1890000000.0,4.76,0.0406,17.03,64319999999.99999,1.0950336e+18,1/2,13500000000.0,220850000000.0,1.5698016e+18,13260000000.0,30810000000.0,0.09269999999999999,1.93,0.6729,1.42,1.52,0.0911,-0.36200000000000004,-0.174,0.0329,0.085,145630000000.0,77.13,0.12560000000000002,1890000000.0,,,22630000.0,,,20360000.0,,,0.011899999999999999,,,0.012,,,4.41,11750000000.0,6.22,36920000000.0,23.53,4.69,0.04,16.76,CVX,Chevron Corp.,Energy
397,XEC,0.015700000000000002,0.9731000000000001,49.36,0.62,45.01,85.99,37.19,-0.4618,2860000.0,2140000.0,1.33,38.88,0.7,4.94,1.5749856e+18,1610000000.0,6930000000.0,4.32,2.98,1.5736896e+18,1.5462144e+18,98140000.0,0.8,0.0174,9.06,1800000000.0,,,-279970000.0,4850000000.0,1.5698016e+18,481280000.0,1380000000.0,0.3367,6.8,0.15080000000000002,1.23,2.08,0.2113,-0.7270000000000001,-0.016,0.073,0.14070000000000002,2330000000.0,23.94,0.12560000000000002,101810000.0,,,7640000.0,,,6330000.0,,,0.08539999999999999,,,0.075,,,3.64,23890000.0,0.24,2280000000.0,57.38,0.78,0.017,9.64,XEC,Cimarex Energy,Energy
398,CXO,0.010700000000000001,0.9620000000000001,82.16,,69.42,135.72,61.37,-0.4615,1620000.0,2140000.0,1.25,92.8,1.5,6.36,1.5768e+18,4019999999.9999995,18910000000.0,4.71,4.57,1.5730848e+18,1.5462144e+18,197280000.0,0.5,0.0068000000000000005,18.33,3230000000.0,,,-1400000000.0,14780000000.0,1.5698016e+18,1270000000.0,2760000000.0,0.2961,3.57,0.0512,0.79,3.57,0.3089,,-0.057999999999999996,0.0298,0.0716,4139999999.9999995,20.79,0.12560000000000002,201030000.0,,,9470000.0,,,6820000.0,,,0.0718,,,0.0471,,,4.99,,,4440000000.0,23.99,0.38,0.005200000000000001,11.57,CXO,Concho Resources,Energy
399,COP,0.0009,0.7512000000000001,57.62,3.12,57.48,71.01,50.13,-0.13269999999999998,6230000.0,6690000.0,1.04,32.03,2.56,7.32,1.5752448e+18,14310000000.0,71540000000.0,5.0,2.02,1.571184e+18,1.5462144e+18,1080000000.0,1.68,0.027999999999999997,17.7,17980000000.0,1.3358304e+18,1000000/1311791,5630000000.0,66239999999.99999,1.5698016e+18,8340000000.0,11910000000.0,0.22219999999999998,-4.06,0.16670000000000001,1.88,1.87,0.23500000000000001,0.642,-0.174,0.0699,0.2493,35480000000.0,31.37,0.12560000000000002,1100000000.0,,,10780000.0,,,10230000.0,,,0.0095,,,0.0098,,,1.87,10050000000.0,9.16,15720000000.0,44.62,1.22,0.0203,8.25,COP,ConocoPhillips,Energy
400,DVN,0.006,0.8837999999999999,24.5,1.41,21.66,35.39,19.72,-0.2391,4770000.0,6940000.0,2.35,16.92,1.72,3.32,1.5774048e+18,3730000000.0,11590000000.0,3.11,1.22,1.5761088e+18,1.5462144e+18,381270000.0,0.36,0.016399999999999998,15.37,4210000000.0,1.1005632e+18,1/2,-498250000.0,8380000000.000001,1.5698016e+18,1260000000.0,2040000000.0,0.18850000000000003,6.62,0.136,1.29,0.88,0.15109999999999998,-0.9570000000000001,-0.139,0.06480000000000001,0.16460000000000002,9510000000.0,22.61,0.12560000000000002,384100000.0,,,15310000.0,,,19660000.0,,,0.0478,,,0.0398,,,2.03,1380000000.0,3.58,4560000000.0,69.67,0.34,0.015500000000000002,6.58,DVN,Devon Energy Corp.,Energy
401,EOG,0.0047,0.8924,79.56,0.79,71.36,108.78,64.33,-0.3442,2640000.0,4150000.0000000005,1.34,36.31,1.08,5.15,1.57248e+18,8060000000.000001,45720000000.0,5.67,2.66,1.571184e+18,1.5462144e+18,579010000.0,1.15,0.016200000000000003,14.84,9590000000.0,1.3963104e+18,1/2,494610000.0,41180000000.0,1.5698016e+18,2990000000.0,8439999999.999999,0.2285,4.07,0.184,1.95,2.4,0.17420000000000002,-0.484,-0.106,0.0699,0.15080000000000002,17180000000.0,29.75,0.12560000000000002,581760000.0,,,10060000.0,,,10250000.0,,,0.0174,,,0.0173,,,2.25,1580000000.0,2.72,6050000000.0,28.62,1.01,0.0143,13.75,EOG,EOG Resources,Energy
402,EQT,0.0078000000000000005,1.0747,12.96,0.33,9.85,21.86,8.38,-0.5383,5920000.0,5940000.0,0.57,42.71,1.03,-2.67,1.5751584e+18,2720000000.0,7450000000.0,2.74,1.7,1.5730848e+18,1.5462144e+18,252780000.0,0.12,0.013700000000000002,105.5,2840000000.0,1.5420672e+18,1000/1837,-474190000.0,2160000000.0,1.5698016e+18,-642830000.0,2160000000.0,0.1776,-0.26,,0.2,0.49,-0.1552,,-0.268,0.02,-0.047400000000000005,4390000000.0,17.21,0.12560000000000002,255640000.0,,,18750000.0,,,16610000.0,,,0.0819,,,0.0734,,,3.05,7540000.0,0.03,5230000000.0,47.96,0.12,0.013700000000000002,,EQT,EQT Corporation,Energy
403,XOM,0.0009,0.5556,71.83,3.78,69.25,83.49,64.65,-0.1612,10930000.0,11150000.0,0.98,44.88,0.78,3.43,1.575936e+18,32860000000.0,343000000000.0,10.44,1.32,1.5731712e+18,1.5462144e+18,4219999999.9999995,3.48,0.051100000000000007,17.96,88580000000.0,9.955008e+17,1/2,3500000000.0,289490000000.0,1.5698016e+18,14650000000.0,31970000000.0,0.055400000000000005,9.36,0.9826,1.52,1.11,0.0562,-0.49200000000000005,-0.145,0.0253,0.07740000000000001,260810000000.0,61.09,0.12560000000000002,4230000000.0000005,,,42070000.0,,,40280000.0,,,0.0099,,,0.0099,,,3.6,5350000000.0,1.26,52890000000.0,26.83,3.38,0.0496,19.94,XOM,Exxon Mobil Corp.,Energy
404,HAL,0.0029,0.8239000000000001,20.89,1.95,20.24,33.11,16.97,-0.35729999999999995,8279999.999999999,12270000.0,1.43,11.12,2.39,1.36,1.5773184e+18,3710000000.0,28310000000.0,7.62,1.22,1.5754176e+18,1.5462144e+18,874770000.0,0.72,0.034300000000000004,15.89,2990000000.0,1.1530944e+18,1/2,375120000.0,18690000000.0,1.5698016e+18,1190000000.0,2130000000.0,0.08810000000000001,-3.25,0.5294,1.91,0.81,0.0512,-0.322,-0.10099999999999999,0.048499999999999995,0.12710000000000002,23150000000.0,26.51,0.12560000000000002,877800000.0,,,40430000.0,,,39010000.0,,,0.0464,,,0.0461,,,3.3,1570000000.0,1.79,11440000000.0,117.22,0.72,0.034300000000000004,15.68,HAL,Halliburton Co.,Energy
405,HP,0.031000000000000003,1.0075,44.06,4.82,39.27,64.8,35.74,-0.3654,3520000.0,1770000.0,1.6,37.0,2.72,-0.34,1.5752448e+18,768020000.0,4370000000.0,5.68,1.56,1.5731712e+18,1.5698016e+18,104990000.0,2.84,0.0702,49.75,989900000.0,1.1524896e+18,1/2,355540000.0,4320000000.0,1.5698016e+18,-35610000.0,855750000.0,0.0791,1.11,,1.08,1.54,-0.012,15.786,-0.069,0.023,-0.0077,2800000000.0,25.62,0.12560000000000002,108450000.0,,,7260000.0,,,7100000.0,,,0.08630000000000002,,,0.0669,,,4.51,400900000.0,3.7,479360000.0,11.95,2.84,0.0718,,HP,Helmerich & Payne,Energy
406,HES,0.11800000000000001,0.9242,62.98,1.81,67.08,74.11,35.59,0.0999,2670000.0,2780000.0,2.02,29.24,1.45,-0.69,1.5698016e+18,2700000000.0,25740000000.0,9.53,4.09,1.5683328e+18,1.5462144e+18,276590000.0,1.0,0.0161,185.42,4380000000.0,1.14912e+18,1/3,-186120000.0,18640000000.0,1.5698016e+18,-206000000.0,2240000000.0,0.09460000000000002,4.42,,2.09,2.97,-0.0302,,-0.122,0.0173,-0.0022,6290000000.0,21.07,0.12560000000000002,304710000.0,,,14310000.0,,,13700000.0,,,0.0692,,,0.047,,,6.22,1860000000.0,6.11,7410000000.0,72.85,1.0,0.0161,,HES,Hess Corporation,Energy
407,KMI,0.1345,0.65,20.41,4.43,20.14,21.5,14.62,0.1335,13440000.0,11480000.0,0.77,14.85,0.35,0.91,1.573776e+18,6390000000.0,83000000000.0,12.98,6.09,1.5723936e+18,1.5462144e+18,1940000000.0,1.0,0.051,18.83,7200000000.0,1.421712e+18,1/10,890630000.0,43940000000.0,1.5698016e+18,2049999999.9999998,4790000000.0,0.2954,2.54,1.0,1.31,3.22,0.1521,-0.309,-0.086,0.0323,0.05940000000000001,13640000000.0,6.04,0.12560000000000002,2260000000.0,,,31610000.0,,,33409999.999999996,,,0.016200000000000003,,,0.013999999999999999,,,2.45,294000000.0,0.13,37230000000.0,105.56,0.95,0.0484,21.37,KMI,Kinder Morgan,Energy
408,MRO,0.003,0.8375,12.83,2.18,11.92,18.93,11.06,-0.3362,14060000.0,12200000.0,2.28,15.32,1.06,1.09,1.575936e+18,3460000000.0,13890000000.0,4.02,2.74,1.5741216e+18,1.5462144e+18,797550000.0,0.2,0.0172,25.45,4630000000.0,1.3094784e+18,5965/10000,69000000.0,9570000000.0,1.5698016e+18,890000000.0,2900000000.0,0.16899999999999998,0.47,0.1852,0.78,1.89,0.17550000000000002,-0.35000000000000003,-0.24300000000000002,0.025400000000000002,0.0732,5070000000.0,6.21,0.12560000000000002,799930000.0,,,22830000.0,,,25890000.0,,,0.0315,,,0.0285,,,2.03,1160000000.0,1.46,5740000000.0,46.74,0.2,0.0172,10.99,MRO,Marathon Oil Corp.,Energy
409,MPC,0.6495000000000001,0.0,55.56,2.71,64.6,69.65,43.96,-0.0622,5370000.0,6290000.0,1.71,51.9,1.25,4.64,1.575936e+18,9640000000.0,79120000000.0,8.21,0.63,1.5741216e+18,1.5462144e+18,645930000.0,2.12,0.035,8.29,10640000000.0,1.4339808e+18,1/2,-494120000.0,39520000000.0,1.5698016e+18,3140000000.0,9760000000.0,0.0487,1.18,0.4418,1.17,0.32,0.025099999999999997,0.48600000000000004,0.349,0.050499999999999996,0.1316,125370000000.0,187.46,0.12560000000000002,649320000.0,,,16570000.0,,,16110000.0,,,0.024700000000000003,,,0.0255,,,2.72,1520000000.0,2.35,31390000000.0,71.95,2.12,0.035,13.13,MPC,Marathon Petroleum,Energy
410,NOV,0.0034999999999999996,0.9683,21.55,2.12,22.11,33.37,18.05,-0.31420000000000003,3150000.0,3890000.0,1.33,20.88,2.86,-14.96,1.5768e+18,146000000.0,10730000000.0,73.49,1.25,1.575504e+18,1.5462144e+18,384410000.0,0.2,0.0089,26.19,1440000000.0,1.4016672e+18,1000/1109,767120000.0,8890000000.0,1.5698016e+18,-5700000000.0,462000000.0,-0.0533,3.97,,1.1,1.03,-0.6629,,-0.013000000000000001,-0.0169,-0.5151,8600000000.0,22.56,0.12560000000000002,385830000.0,,,18890000.0,,,21590000.0,,,0.055099999999999996,,,0.0489,,,4.74,1310000000.0,3.4,3270000000.0,40.23,0.2,0.0089,,NOV,National Oilwell Varco Inc.,Energy
411,NBL,0.013600000000000001,1.0012,21.58,1.63,20.53,28.4,17.11,-0.1696,3900000.0,5910000.0,1.37,18.83,0.55,-2.37,1.5740352e+18,2990000000.0,18440000000.0,6.16,4.05,1.5725664e+18,1.5462144e+18,472430000.0,0.48,0.023100000000000002,147.0,3790000000.0,1.3697856e+18,1/2,-297880000.0,9840000000.0,1.5698016e+18,-1130000000.0,2089999999.9999998,0.1428,3.95,,1.09,2.16,-0.2479,-0.925,-0.098,0.0184,-0.09699999999999999,4560000000.0,9.53,0.12560000000000002,478300000.0,,,27430000.0,,,30470000.0,,,0.085,,,0.05740000000000001,,,4.72,473000000.0,0.99,7800000000.0,76.58,0.46,0.0222,,NBL,Noble Energy Inc,Energy
412,OXY,0.0012,0.8667,45.96,4.59,40.28,72.43,37.6,-0.45920000000000005,8960000.0,9270000.0,0.87,29.46,1.33,1.37,1.5790464e+18,8430000000.0,94970000000.0,11.27,5.03,1.5758496e+18,1.5462144e+18,884100000.0,3.16,0.0819,39.07,11260000000.0,1.4563584e+18,9983/10000,-1520000000.0,34550000000.0,1.5698016e+18,1070000000.0000001,7870000000.0,0.1705,-1.06,2.2199,1.31,1.83,0.062400000000000004,,0.09,0.0236,0.0395,18870000000.0,24.37,0.12560000000000002,893320000.0,,,19900000.0,,,13810000.0,,,0.026600000000000002,,,0.0223,,,1.99,4850000000.0,5.43,50690000000.0,123.61,3.13,0.0812,28.32,OXY,Occidental Petroleum,Energy
413,OKE,0.0067,0.7765000000000001,69.64,5.46,70.56,77.21,50.26,0.1323,1490000.0,1920000.0,1.11,15.06,1.26,3.02,1.5736896e+18,2360000000.0,41480000000.0,17.61,3.9,1.5725664e+18,1.5462144e+18,410260000.0,3.66,0.051500000000000004,18.3,3170000000.0,1.3913856e+18,10000/11422,-2040000000.0,29250000000.0,1.5698016e+18,1250000000.0,2000000000.0,0.17809999999999998,1.48,1.149,4.7,2.75,0.1176,-0.013000000000000001,-0.33299999999999996,0.060300000000000006,0.19440000000000002,10640000000.0,25.75,0.12560000000000002,413080000.0,,,11030000.0,,,10510000.0,,,0.034100000000000005,,,0.0267,,,5.84,673310000.0,1.63,12810000000.0,205.94,3.53,0.0497,23.45,OKE,ONEOK,Energy
414,PSX,0.0022,0.7255,100.78,2.92,114.93,119.92,78.44,0.2457,2510000.0,2490000.0,1.11,55.94,1.29,10.0,1.5752448e+18,6200000000.0,64160000000.0,10.34,0.6,1.573776e+18,1.5462144e+18,438150000.0,3.6,0.031400000000000004,10.62,13530000000.0,,,756250000.0,50800000000.0,1.5698016e+18,4570000000.0,7250000000.0,0.0454,-3.31,0.34340000000000004,2.04,0.47,0.042699999999999995,-0.523,-0.086,0.053099999999999994,0.1847,107270000000.0,235.52,0.12560000000000002,444360000.0,,,6290000.0,,,6450000.0,,,0.0139,,,0.014199999999999999,,,2.54,2270000000.0,5.1,13210000000.0,48.77,3.4,0.0296,11.44,PSX,Phillips 66,Energy
415,PXD,0.0095,0.9087999999999999,134.89,0.13,130.25,178.22,114.79,-0.16649999999999998,1370000.0,1590000.0,1.15,71.58,0.78,4.33,1.57896e+18,3900000000.0,23200000000.0,5.95,2.51,1.577664e+18,1.5462144e+18,163980000.0,1.76,0.0138,14.39,4320000000.0,,,-819120000.0,21000000000.0,1.5698016e+18,731000000.0,3200000000.0,0.2468,0.6,0.1759,1.77,2.27,0.0795,-0.438,-0.019,0.0789,0.061900000000000004,9240000000.0,54.75,0.12560000000000002,165650000.0,,,4600000.0,,,5300000.0,,,0.0275,,,0.0278,,,2.98,588000000.0,3.55,2610000000.0,22.01,0.76,0.0059,29.27,PXD,Pioneer Natural Resources,Energy
416,RRC,0.0141,1.0962,5.1157,0.6,3.9788,15.08,3.26,-0.7647,10040000.0,13120000.0,1.03,16.88,0.74,-6.775,1.5698016e+18,1200000000.0,4050000000.0,3.38,1.36,1.5682464e+18,1.5462144e+18,244560000.0,0.08,0.022000000000000002,84.0,1530000000.0,1.1337408e+18,2/3,43750000.0,844790000.0,1.5698016e+18,-1680000000.0,765170000.0,0.049,-0.32,,0.2,0.28,-0.5611,,-0.35200000000000004,0.0088,-0.33590000000000003,2990000000.0,12.06,0.12560000000000002,251430000.0,,,81400000.0,,,77260000.0,,,0.3937,,,0.32380000000000003,,,7.07,354000.0,0.0,3190000000.0,76.64,0.08,0.0229,,RRC,Range Resources Corp.,Energy
417,SLB,0.0012,0.8019,35.98,3.15,34.97,48.88,30.65,-0.2181,7560000.0,12130000.0,1.51,17.27,1.29,-7.18,1.5786144e+18,6510000000.0,64910000000.0,9.97,1.98,1.5753312e+18,1.5462144e+18,1380000000.0,2.0,0.055,21.14,4340000000.0,1.1446272e+18,1/2,3150000000.0,50340000000.0,1.5698016e+18,-9930000000.0,5510000000.0,0.0867,2.19,,2.11,1.53,-0.30219999999999997,,0.004,0.0278,-0.3232,32869999999.999996,23.73,0.12560000000000002,1380000000.0,,,27550000.0,,,23280000.0,,,0.0199,,,0.0199,,,2.17,2290000000.0,1.66,16670000000.000002,68.54,2.0,0.0552,,SLB,Schlumberger Ltd.,Energy
418,FTI,0.2655,0.0,23.42,,20.81,28.57,18.2,-0.2329,3360000.0,3970000.0,1.75,22.54,1.17,-5.04,1.5754176e+18,1480000000.0,8880000000.0,6.0,0.68,1.5740352e+18,1.5462144e+18,420100000.0,0.52,0.0267,12.83,2280000000.0,1.4846112e+18,1/2,119080000.0,8380000000.000001,1.5698016e+18,-2260000000.0,448700000.0,0.0741,0.45,,0.84,0.64,-0.17379999999999998,,0.061,0.0234,-0.1935,13010000000.0,28.94,0.12560000000000002,447060000.0,,,10630000.0,,,7920000.0,,,0.023700000000000002,,,0.023799999999999998,,,2.59,4500000000.0,10.07,4880000000.0,47.98,0.52,0.0276,,FTI,TechnipFMC,Energy
419,VLO,0.0034000000000000002,0.8153,84.54,3.29,97.33,101.99,68.81,0.1745,3120000.0,3130000.0,1.49,51.38,1.4,5.54,1.5760224e+18,5650000000.0,48430000000.0,8.57,0.47,1.5741216e+18,1.5462144e+18,409060000.0,3.6,0.037700000000000004,9.66,7440000000.0,1.3674528e+18,1000/1094,2400000000.0,39260000000.0,1.5698016e+18,2310000000.0,5500000000.0,0.0333,4.5,0.6341,1.86,0.38,0.0223,-0.289,-0.12400000000000001,0.0418,0.1112,103680000000.0,249.09,0.12560000000000002,410650000.0,,,8220000.000000001,,,5870000.0,,,0.0198,,,0.02,,,2.71,2140000000.0000002,5.2,10870000000.0,50.38,3.5,0.0367,17.25,VLO,Valero Energy,Energy
420,WMB,0.0013000000000000002,0.9181999999999999,24.93,6.05,22.72,29.55,20.36,-0.11599999999999999,8500000.0,8720000.0,1.54,11.21,0.43,0.12,1.577664e+18,4019999999.9999995,53030000000.0,13.18,6.39,1.5761088e+18,1.5462144e+18,1210000000.0,1.52,0.0669,20.5,4330000000.0,1.3255488e+18,8152/10000,746880000.0,27330000000.0,1.5698016e+18,152000000.0,3660000000.0,0.2787,2.87,,2.01,3.29,0.0187,0.713,-0.132,0.0309,0.0138,8300000000.000001,6.84,0.12560000000000002,1210000000.0,,,25670000.0,,,24010000.0,,,0.0239,,,0.0212,,,2.57,247000000.0,0.2,22470000000.0,133.28,1.48,0.0651,180.4,WMB,Williams Cos.,Energy
421,BHGE,0.0027,0.9999,23.16,,22.29,28.65,20.09,-0.0542,3880000.0,8810000.0,0.94,33.7,1.58,0.41,1.5665184e+18,3050000000.0,32140000000.0,10.55,1.35,,1.5462144e+18,270700000.0,,,17.25,4090000000.0,,,1550000000.0,22670000000.0,1.5698016e+18,211000000.0,1860000000.0,0.0719,0.72,,0.66,0.95,0.0089,3.3850000000000002,0.038,0.0201,0.013500000000000002,23750000000.0,46.83,0.12560000000000002,649140000.0,,,,,,,,,,,,,,,,2810000000.0,4.32,7820000000.0,22.72,0.72,0.0327,53.85,BHGE,"Baker Hughes, a GE Company",Energy
422,AES,0.0034999999999999996,0.9739,16.54,3.52,17.57,19.03,13.55,0.2122,5550000.0,5150000.0,1.04,4.73,1.1,0.76,1.573776e+18,3230000000.0,33470000000.0,10.36,3.22,1.57248e+18,1.5462144e+18,661590000.0,0.55,0.028900000000000002,13.14,2570000000.0,9.59904e+17,1/2,-593750000.0,12560000000.0,1.5698016e+18,482000000.0,2390000000.0,0.21420000000000003,1.58,0.7493000000000001,4.0,1.21,0.049,1.0790000000000002,-0.075,0.0422,0.1341,10380000000.0,15.64,0.12560000000000002,663890000.0,,,12920000.0,,,10110000.0,,,0.0225,,,0.0195,,,2.33,1480000000.0,2.23,20090000000.0,368.89,0.54,0.0285,24.83,AES,AES Corp,Utilities
423,LNT,0.0018,0.7804000000000001,51.24,3.11,52.7,54.59,40.68,0.1547,1240000.0,1370000.0,0.2,20.67,0.54,2.24,1.573776e+18,1290000000.0,19500000000.0,15.16,5.36,1.5723936e+18,1.5462144e+18,239840000.0,1.42,0.0268,21.76,1310000000.0,1.4637024e+18,1/2,-584590000.0,12600000000.0,1.5698016e+18,531000000.0,594700000.0,0.19820000000000002,4.61,0.6278,2.54,3.46,0.1458,0.1,0.066,0.028399999999999998,0.1068,3640000000.0,15.35,0.12560000000000002,240350000.0,,,8420000.0,,,8400000.0,,,0.0403,,,0.035,,,5.45,193700000.0,0.81,6560000000.0,126.88,1.4,0.026400000000000003,23.45,LNT,Alliant Energy Corp,Utilities
424,AEE,0.0042,0.7434999999999999,76.31,3.18,75.76,80.85,62.51,0.0649,1380000.0,1640000.0,0.21,32.77,0.65,3.25,1.5777504e+18,2330000000.0,28170000000.0,12.08,4.91,1.575936e+18,1.5462144e+18,244780000.0,1.98,0.026600000000000002,21.29,2790000000.0,,,-569250000.0,18130000000.0,1.5698016e+18,802000000.0,2150000000.0,0.2331,4.83,0.5846,2.25,3.16,0.1396,0.02,-0.038,0.0302,0.10099999999999999,5740000000.0,23.42,0.12560000000000002,246030000.0,,,12370000.0,,,12030000.0,,,0.05740000000000001,,,0.050300000000000004,,,7.7,20000000.0,0.08,9570000000.0,116.64,1.9,0.0256,22.65,AEE,Ameren Corp,Utilities
425,AEP,0.0002,0.7576,90.69,3.39,91.95,96.22,72.26,0.16649999999999998,2060000.0,2350000.0,0.07,39.92,0.48,4.31,1.575936e+18,5250000000.0,74720000000.0,14.23,4.74,1.5730848e+18,1.5462144e+18,493400000.0,2.8,0.030699999999999998,20.52,6180000000.0,,,-2200000000.0,44590000000.0,1.5698016e+18,2130000000.0,4640000000.0,0.1907,3.71,0.6218,2.26,2.83,0.1353,0.27,-0.004,0.0265,0.10880000000000001,15750000000.0,31.91,0.12560000000000002,493950000.0,,,6330000.0,,,6760000.0,,,0.0128,,,0.0128,,,2.53,547200000.0,1.11,29740000000.0,148.2,2.68,0.029300000000000003,20.94,AEP,American Electric Power,Utilities
426,CNP,0.0022,0.841,28.59,4.24,27.58,31.42,24.25,-0.1343,4410000.0,5140000.0,0.48,13.15,1.0,1.26,1.5761088e+18,2530000000.0,27970000000.0,11.05,2.31,1.574208e+18,1.5462144e+18,500860000.0,1.15,0.0468,14.52,2530000000.0,1.0334304e+18,843/1000,-586630000.0,12250000000.0,1.5698016e+18,636000000.0,1540000000.0,0.1036,4.02,0.9048,1.85,1.01,0.06230000000000001,0.7090000000000001,0.24,0.0276,0.10890000000000001,12110000000.0,24.13,0.12560000000000002,502240000.0,,,12070000.0,,,13440000.0,,,0.030699999999999998,,,0.024,,,2.24,1050000000.0,2.1,14950000000.0,179.12,1.14,0.0464,19.34,CNP,CenterPoint Energy,Utilities
427,CMS,0.0058,0.9445,60.56,2.88,62.12,65.31,47.63,0.171,1740000.0,1930000.0,0.07,17.47,1.07,2.19,1.5748128e+18,2080000000.0,30570000000.0,14.69,4.44,1.57248e+18,1.5462144e+18,282030000.0,1.53,0.025,22.8,2400000000.0,,,-574250000.0,17280000000.0,1.5698016e+18,621000000.0,1530000000.0,0.1832,3.29,0.6872,3.48,2.51,0.09029999999999999,0.225,-0.033,0.0316,0.1274,6880000000.0,24.33,0.12560000000000002,283840000.0,,,6760000.0,,,6680000.0,,,0.0273,,,0.023799999999999998,,,3.43,403000000.0,1.42,13240000000.0,265.18,1.5,0.0246,27.78,CMS,CMS Energy,Utilities
428,ED,0.0017000000000000001,0.6138,88.99,3.59,89.4,94.97,73.3,0.0697,1360000.0,1550000.0,0.05,54.09,0.58,4.24,1.5764544e+18,4160000000.0,50610000000.0,12.16,4.03,1.5735168e+18,1.5462144e+18,331890000.0,2.96,0.034100000000000005,18.93,6240000000.0,6.154272e+17,1/2,-1430000000.0,28440000000.0,1.5698016e+18,1380000000.0,3060000000.0,0.2013,7.22,0.6922,1.58,2.26,0.1097,0.087,0.011000000000000001,0.03,0.0857,12570000000.0,38.79,0.12560000000000002,332430000.0,,,6470000.0,,,7210000.0,,,0.0202,,,0.0195,,,4.02,78000000.0,0.23,21630000000.0,119.28,2.93,0.0338,20.17,ED,Consolidated Edison,Utilities
429,D,0.0028000000000000004,0.6019,78.54,3.96,82.03,83.93,67.41,0.10619999999999999,2640000.0,3110000.0,0.21,33.65,0.51,1.25,1.5768e+18,6680000000.0,112480000000.0,16.83,7.28,1.575504e+18,1.5462144e+18,820410000.0,3.67,0.0442,18.72,6490000000.0,1.1955168e+18,1/2,449750000.0,67489999999.99999,1.5698016e+18,982000000.0,4770000000.0,0.2506,4.49,2.6379,2.44,4.37,0.064,0.142,0.237,0.0267,0.0408,15460000000.0,20.15,0.12560000000000002,823090000.0,,,15420000.0,,,13450000.0,,,0.0193,,,0.0187,,,5.61,380000000.0,0.46,42180000000.0,140.8,3.59,0.0432,65.81,D,Dominion Energy,Utilities
430,DTE,0.005699999999999999,0.7424,128.49,3.15,125.42,134.37,107.22,0.048499999999999995,1250000.0,1320000.0,0.2,58.56,0.77,5.95,1.5790464e+18,2580000000.0,38930000000.0,15.1,2.93,1.5761952e+18,1.5462144e+18,182210000.0,4.05,0.032400000000000005,18.72,3150000000.0,-2.197152e+17,1/2,-1120000000.0,23700000000.0,1.5698016e+18,1090000000.0,2530000000.0,0.122,4.15,0.6353,2.11,1.79,0.0824,-0.045,-0.121,0.0275,0.10189999999999999,13270000000.0,72.72,0.12560000000000002,192100000.0,,,4620000.0,,,2870000.0,,,0.0323,,,0.024100000000000003,,,3.02,76000000.0,0.41,15930000000.0,146.07,3.78,0.0302,20.75,DTE,DTE Energy Co.,Utilities
